"KEGGid","GeneID","GeneSymbol"
"hsa04921","815","CAMK2A"
"hsa04921","816","CAMK2B"
"hsa04921","817","CAMK2D"
"hsa04921","818","CAMK2G"
"hsa04921","8536","CAMK1"
"hsa04921","85366","MYLK2"
"hsa04921","8605","PLA2G4C"
"hsa04921","8681","JMJD7-PLA2G4B"
"hsa04921","91807","MYLK3"
"hsa04921","91860","CALML4"
"hsa04921","9254","CACNA2D2"
"hsa04921","93589","CACNA2D4"
"hsa04921","9475","ROCK2"
"hsa04921","952","CD38"
"hsa04922","10000","AKT3"
"hsa04922","102724428","SIK1B"
"hsa04922","10488","CREB3"
"hsa04922","108","ADCY2"
"hsa04922","10891","PPARGC1A"
"hsa04922","126129","CPT1C"
"hsa04922","1374","CPT1A"
"hsa04922","1375","CPT1B"
"hsa04922","1385","CREB1"
"hsa04922","1386","ATF2"
"hsa04922","1387","CREBBP"
"hsa04922","139420","PPP4R3C"
"hsa04922","148327","CREB3L4"
"hsa04922","150094","SIK1"
"hsa04922","160287","LDHAL6A"
"hsa04922","163688","CALML6"
"hsa04922","200186","CRTC2"
"hsa04922","2033","EP300"
"hsa04922","207","AKT1"
"hsa04922","208","AKT2"
"hsa04922","2203","FBP1"
"hsa04922","2308","FOXO1"
"hsa04922","23235","SIK2"
"hsa04922","23236","PLCB1"
"hsa04922","23411","SIRT1"
"hsa04922","2538","G6PC"
"hsa04922","2641","GCG"
"hsa04922","2642","GCGR"
"hsa04922","2645","GCK"
"hsa04922","2776","GNAQ"
"hsa04922","2778","GNAS"
"hsa04922","2997","GYS1"
"hsa04922","2998","GYS2"
"hsa04922","31","ACACA"
"hsa04922","32","ACACB"
"hsa04922","3276","PRMT1"
"hsa04922","3708","ITPR1"
"hsa04922","3709","ITPR2"
"hsa04922","3710","ITPR3"
"hsa04922","3939","LDHA"
"hsa04922","3945","LDHB"
"hsa04922","3948","LDHC"
"hsa04922","441531","PGAM4"
"hsa04922","468","ATF4"
"hsa04922","5105","PCK1"
"hsa04922","5106","PCK2"
"hsa04922","5140","PDE3B"
"hsa04922","51422","PRKAG2"
"hsa04922","5160","PDHA1"
"hsa04922","5161","PDHA2"
"hsa04922","5162","PDHB"
"hsa04922","51806","CALML5"
"hsa04922","5207","PFKFB1"
"hsa04922","5211","PFKL"
"hsa04922","5213","PFKM"
"hsa04922","5214","PFKP"
"hsa04922","5223","PGAM1"
"hsa04922","5224","PGAM2"
"hsa04922","5255","PHKA1"
"hsa04922","5256","PHKA2"
"hsa04922","5257","PHKB"
"hsa04922","5260","PHKG1"
"hsa04922","5261","PHKG2"
"hsa04922","5315","PKM"
"hsa04922","5330","PLCB2"
"hsa04922","5331","PLCB3"
"hsa04922","5332","PLCB4"
"hsa04922","53632","PRKAG3"
"hsa04922","5465","PPARA"
"hsa04922","5530","PPP3CA"
"hsa04922","5531","PPP4C"
"hsa04922","5532","PPP3CB"
"hsa04922","5533","PPP3CC"
"hsa04922","5534","PPP3R1"
"hsa04922","5535","PPP3R2"
"hsa04922","5562","PRKAA1"
"hsa04922","5563","PRKAA2"
"hsa04922","5564","PRKAB1"
"hsa04922","5565","PRKAB2"
"hsa04922","5566","PRKACA"
"hsa04922","5567","PRKACB"
"hsa04922","55671","PPP4R3A"
"hsa04922","5568","PRKACG"
"hsa04922","5571","PRKAG1"
"hsa04922","57223","PPP4R3B"
"hsa04922","57818","G6PC2"
"hsa04922","5834","PYGB"
"hsa04922","5836","PYGL"
"hsa04922","5837","PYGM"
"hsa04922","64764","CREB3L2"
"hsa04922","6513","SLC2A1"
"hsa04922","6514","SLC2A2"
"hsa04922","801","CALM1"
"hsa04922","805","CALM2"
"hsa04922","808","CALM3"
"hsa04922","810","CALML3"
"hsa04922","815","CAMK2A"
"hsa04922","816","CAMK2B"
"hsa04922","817","CAMK2D"
"hsa04922","818","CAMK2G"
"hsa04922","84699","CREB3L3"
"hsa04922","8789","FBP2"
"hsa04922","90993","CREB3L1"
"hsa04922","91860","CALML4"
"hsa04922","92483","LDHAL6B"
"hsa04922","92579","G6PC3"
"hsa04922","9586","CREB5"
"hsa04923","10000","AKT3"
"hsa04923","100509620","LOC100509620"
"hsa04923","107","ADCY1"
"hsa04923","108","ADCY2"
"hsa04923","1081","CGA"
"hsa04923","109","ADCY3"
"hsa04923","111","ADCY5"
"hsa04923","11145","PLAAT3"
"hsa04923","112","ADCY6"
"hsa04923","113","ADCY7"
"hsa04923","11343","MGLL"
"hsa04923","114","ADCY8"
"hsa04923","115","ADCY9"
"hsa04923","134","ADORA1"
"hsa04923","153","ADRB1"
"hsa04923","154","ADRB2"
"hsa04923","155","ADRB3"
"hsa04923","196883","ADCY4"
"hsa04923","207","AKT1"
"hsa04923","208","AKT2"
"hsa04923","2167","FABP4"
"hsa04923","2770","GNAI1"
"hsa04923","2771","GNAI2"
"hsa04923","2773","GNAI3"
"hsa04923","2778","GNAS"
"hsa04923","3630","INS"
"hsa04923","364","AQP7"
"hsa04923","3643","INSR"
"hsa04923","3667","IRS1"
"hsa04923","3991","LIPE"
"hsa04923","4852","NPY"
"hsa04923","4878","NPPA"
"hsa04923","4881","NPR1"
"hsa04923","4886","NPY1R"
"hsa04923","51099","ABHD5"
"hsa04923","5140","PDE3B"
"hsa04923","5290","PIK3CA"
"hsa04923","5291","PIK3CB"
"hsa04923","5293","PIK3CD"
"hsa04923","5295","PIK3R1"
"hsa04923","5296","PIK3R2"
"hsa04923","5346","PLIN1"
"hsa04923","5566","PRKACA"
"hsa04923","5567","PRKACB"
"hsa04923","5568","PRKACG"
"hsa04923","5592","PRKG1"
"hsa04923","5593","PRKG2"
"hsa04923","57104","PNPLA2"
"hsa04923","5733","PTGER3"
"hsa04923","5742","PTGS1"
"hsa04923","5743","PTGS2"
"hsa04923","7252","TSHB"
"hsa04923","7253","TSHR"
"hsa04923","8471","IRS4"
"hsa04923","8503","PIK3R3"
"hsa04923","8660","IRS2"
"hsa04924","111","ADCY5"
"hsa04924","112","ADCY6"
"hsa04924","116","ADCYAP1"
"hsa04924","117","ADCYAP1R1"
"hsa04924","1179","CLCA1"
"hsa04924","134","ADORA1"
"hsa04924","1385","CREB1"
"hsa04924","1508","CTSB"
"hsa04924","153","ADRB1"
"hsa04924","154","ADRB2"
"hsa04924","155","ADRB3"
"hsa04924","1636","ACE"
"hsa04924","163688","CALML6"
"hsa04924","183","AGT"
"hsa04924","185","AGTR1"
"hsa04924","1906","EDN1"
"hsa04924","1907","EDN2"
"hsa04924","1908","EDN3"
"hsa04924","1909","EDNRA"
"hsa04924","22802","CLCA4"
"hsa04924","23236","PLCB1"
"hsa04924","2770","GNAI1"
"hsa04924","2771","GNAI2"
"hsa04924","2773","GNAI3"
"hsa04924","2776","GNAQ"
"hsa04924","2778","GNAS"
"hsa04924","2977","GUCY1A2"
"hsa04924","2982","GUCY1A1"
"hsa04924","2983","GUCY1B1"
"hsa04924","358","AQP1"
"hsa04924","3708","ITPR1"
"hsa04924","3709","ITPR2"
"hsa04924","3710","ITPR3"
"hsa04924","3759","KCNJ2"
"hsa04924","3778","KCNMA1"
"hsa04924","4878","NPPA"
"hsa04924","4881","NPR1"
"hsa04924","5136","PDE1A"
"hsa04924","5137","PDE1C"
"hsa04924","5139","PDE3A"
"hsa04924","5140","PDE3B"
"hsa04924","5153","PDE1B"
"hsa04924","51806","CALML5"
"hsa04924","5330","PLCB2"
"hsa04924","5331","PLCB3"
"hsa04924","5332","PLCB4"
"hsa04924","5530","PPP3CA"
"hsa04924","5532","PPP3CB"
"hsa04924","5533","PPP3CC"
"hsa04924","5534","PPP3R1"
"hsa04924","5535","PPP3R2"
"hsa04924","5566","PRKACA"
"hsa04924","5567","PRKACB"
"hsa04924","5568","PRKACG"
"hsa04924","5593","PRKG2"
"hsa04924","5732","PTGER2"
"hsa04924","5734","PTGER4"
"hsa04924","5972","REN"
"hsa04924","775","CACNA1C"
"hsa04924","776","CACNA1D"
"hsa04924","778","CACNA1F"
"hsa04924","779","CACNA1S"
"hsa04924","801","CALM1"
"hsa04924","805","CALM2"
"hsa04924","808","CALM3"
"hsa04924","810","CALML3"
"hsa04924","84876","ORAI1"
"hsa04924","91860","CALML4"
"hsa04924","9635","CLCA2"
"hsa04925","10488","CREB3"
"hsa04925","107","ADCY1"
"hsa04925","108","ADCY2"
"hsa04925","109","ADCY3"
"hsa04925","111","ADCY5"
"hsa04925","112","ADCY6"
"hsa04925","113","ADCY7"
"hsa04925","114","ADCY8"
"hsa04925","115","ADCY9"
"hsa04925","1385","CREB1"
"hsa04925","1386","ATF2"
"hsa04925","1388","ATF6B"
"hsa04925","148327","CREB3L4"
"hsa04925","1583","CYP11A1"
"hsa04925","1585","CYP11B2"
"hsa04925","1589","CYP21A2"
"hsa04925","163688","CALML6"
"hsa04925","183","AGT"
"hsa04925","185","AGTR1"
"hsa04925","196883","ADCY4"
"hsa04925","221955","DAGLB"
"hsa04925","23236","PLCB1"
"hsa04925","23439","ATP1B4"
"hsa04925","23683","PRKD3"
"hsa04925","25865","PRKD2"
"hsa04925","2767","GNA11"
"hsa04925","2776","GNAQ"
"hsa04925","2778","GNAS"
"hsa04925","3164","NR4A1"
"hsa04925","3283","HSD3B1"
"hsa04925","3284","HSD3B2"
"hsa04925","3708","ITPR1"
"hsa04925","3709","ITPR2"
"hsa04925","3710","ITPR3"
"hsa04925","3762","KCNJ5"
"hsa04925","3777","KCNK3"
"hsa04925","3949","LDLR"
"hsa04925","3991","LIPE"
"hsa04925","4158","MC2R"
"hsa04925","466","ATF1"
"hsa04925","468","ATF4"
"hsa04925","476","ATP1A1"
"hsa04925","477","ATP1A2"
"hsa04925","478","ATP1A3"
"hsa04925","480","ATP1A4"
"hsa04925","481","ATP1B1"
"hsa04925","482","ATP1B2"
"hsa04925","483","ATP1B3"
"hsa04925","4878","NPPA"
"hsa04925","4881","NPR1"
"hsa04925","490","ATP2B1"
"hsa04925","491","ATP2B2"
"hsa04925","492","ATP2B3"
"hsa04925","4929","NR4A2"
"hsa04925","493","ATP2B4"
"hsa04925","51305","KCNK9"
"hsa04925","5138","PDE2A"
"hsa04925","51806","CALML5"
"hsa04925","5330","PLCB2"
"hsa04925","5331","PLCB3"
"hsa04925","5332","PLCB4"
"hsa04925","5443","POMC"
"hsa04925","5566","PRKACA"
"hsa04925","5567","PRKACB"
"hsa04925","5568","PRKACG"
"hsa04925","5578","PRKCA"
"hsa04925","5579","PRKCB"
"hsa04925","5581","PRKCE"
"hsa04925","5582","PRKCG"
"hsa04925","5587","PRKD1"
"hsa04925","57118","CAMK1D"
"hsa04925","57172","CAMK1G"
"hsa04925","64764","CREB3L2"
"hsa04925","6770","STAR"
"hsa04925","747","DAGLA"
"hsa04925","775","CACNA1C"
"hsa04925","776","CACNA1D"
"hsa04925","778","CACNA1F"
"hsa04925","779","CACNA1S"
"hsa04925","801","CALM1"
"hsa04925","805","CALM2"
"hsa04925","808","CALM3"
"hsa04925","810","CALML3"
"hsa04925","814","CAMK4"
"hsa04925","815","CAMK2A"
"hsa04925","816","CAMK2B"
"hsa04925","817","CAMK2D"
"hsa04925","818","CAMK2G"
"hsa04925","84699","CREB3L3"
"hsa04925","84876","ORAI1"
"hsa04925","8536","CAMK1"
"hsa04925","8911","CACNA1I"
"hsa04925","8912","CACNA1H"
"hsa04925","8913","CACNA1G"
"hsa04925","90993","CREB3L1"
"hsa04925","91860","CALML4"
"hsa04925","949","SCARB1"
"hsa04925","9586","CREB5"
"hsa04926","10000","AKT3"
"hsa04926","10022","INSL5"
"hsa04926","10488","CREB3"
"hsa04926","10681","GNB5"
"hsa04926","107","ADCY1"
"hsa04926","108","ADCY2"
"hsa04926","109","ADCY3"
"hsa04926","111","ADCY5"
"hsa04926","112","ADCY6"
"hsa04926","113","ADCY7"
"hsa04926","114","ADCY8"
"hsa04926","115","ADCY9"
"hsa04926","117579","RLN3"
"hsa04926","122042","RXFP2"
"hsa04926","1277","COL1A1"
"hsa04926","1278","COL1A2"
"hsa04926","1281","COL3A1"
"hsa04926","1282","COL4A1"
"hsa04926","1284","COL4A2"
"hsa04926","1285","COL4A3"
"hsa04926","1286","COL4A4"
"hsa04926","1287","COL4A5"
"hsa04926","1288","COL4A6"
"hsa04926","1385","CREB1"
"hsa04926","1386","ATF2"
"hsa04926","1388","ATF6B"
"hsa04926","1432","MAPK14"
"hsa04926","148327","CREB3L4"
"hsa04926","1906","EDN1"
"hsa04926","1910","EDNRB"
"hsa04926","1956","EGFR"
"hsa04926","196883","ADCY4"
"hsa04926","207","AKT1"
"hsa04926","208","AKT2"
"hsa04926","2277","VEGFD"
"hsa04926","23236","PLCB1"
"hsa04926","2353","FOS"
"hsa04926","25759","SHC2"
"hsa04926","2769","GNA15"
"hsa04926","2770","GNAI1"
"hsa04926","2771","GNAI2"
"hsa04926","2773","GNAI3"
"hsa04926","2775","GNAO1"
"hsa04926","2778","GNAS"
"hsa04926","2782","GNB1"
"hsa04926","2783","GNB2"
"hsa04926","2784","GNB3"
"hsa04926","2785","GNG3"
"hsa04926","2786","GNG4"
"hsa04926","2787","GNG5"
"hsa04926","2788","GNG7"
"hsa04926","2790","GNG10"
"hsa04926","2791","GNG11"
"hsa04926","2792","GNGT1"
"hsa04926","2793","GNGT2"
"hsa04926","2885","GRB2"
"hsa04926","3265","HRAS"
"hsa04926","339403","RXFP4"
"hsa04926","3640","INSL3"
"hsa04926","3725","JUN"
"hsa04926","3845","KRAS"
"hsa04926","399694","SHC4"
"hsa04926","408","ARRB1"
"hsa04926","4087","SMAD2"
"hsa04926","409","ARRB2"
"hsa04926","4312","MMP1"
"hsa04926","4313","MMP2"
"hsa04926","4318","MMP9"
"hsa04926","4322","MMP13"
"hsa04926","468","ATF4"
"hsa04926","4790","NFKB1"
"hsa04926","4792","NFKBIA"
"hsa04926","4842","NOS1"
"hsa04926","4843","NOS2"
"hsa04926","4846","NOS3"
"hsa04926","4893","NRAS"
"hsa04926","51289","RXFP3"
"hsa04926","51764","GNG13"
"hsa04926","5290","PIK3CA"
"hsa04926","5291","PIK3CB"
"hsa04926","5293","PIK3CD"
"hsa04926","5295","PIK3R1"
"hsa04926","5296","PIK3R2"
"hsa04926","5330","PLCB2"
"hsa04926","5331","PLCB3"
"hsa04926","5332","PLCB4"
"hsa04926","53358","SHC3"
"hsa04926","54331","GNG2"
"hsa04926","5566","PRKACA"
"hsa04926","5567","PRKACB"
"hsa04926","5568","PRKACG"
"hsa04926","5578","PRKCA"
"hsa04926","5590","PRKCZ"
"hsa04926","5594","MAPK1"
"hsa04926","5595","MAPK3"
"hsa04926","55970","GNG12"
"hsa04926","5599","MAPK8"
"hsa04926","5600","MAPK11"
"hsa04926","5601","MAPK9"
"hsa04926","5602","MAPK10"
"hsa04926","5603","MAPK13"
"hsa04926","5604","MAP2K1"
"hsa04926","5605","MAP2K2"
"hsa04926","5609","MAP2K7"
"hsa04926","5894","RAF1"
"hsa04926","59","ACTA2"
"hsa04926","59345","GNB4"
"hsa04926","59350","RXFP1"
"hsa04926","5970","RELA"
"hsa04926","6013","RLN1"
"hsa04926","6019","RLN2"
"hsa04926","6300","MAPK12"
"hsa04926","6416","MAP2K4"
"hsa04926","6464","SHC1"
"hsa04926","64764","CREB3L2"
"hsa04926","6654","SOS1"
"hsa04926","6655","SOS2"
"hsa04926","6714","SRC"
"hsa04926","7040","TGFB1"
"hsa04926","7046","TGFBR1"
"hsa04926","7048","TGFBR2"
"hsa04926","7422","VEGFA"
"hsa04926","7423","VEGFB"
"hsa04926","7424","VEGFC"
"hsa04926","84699","CREB3L3"
"hsa04926","8503","PIK3R3"
"hsa04926","90993","CREB3L1"
"hsa04926","94235","GNG8"
"hsa04926","9586","CREB5"
"hsa04927","10488","CREB3"
"hsa04927","107","ADCY1"
"hsa04927","108","ADCY2"
"hsa04927","109","ADCY3"
"hsa04927","111","ADCY5"
"hsa04927","112","ADCY6"
"hsa04927","113","ADCY7"
"hsa04927","114","ADCY8"
"hsa04927","115","ADCY9"
"hsa04927","1385","CREB1"
"hsa04927","1386","ATF2"
"hsa04927","1388","ATF6B"
"hsa04927","148327","CREB3L4"
"hsa04927","1583","CYP11A1"
"hsa04927","1584","CYP11B1"
"hsa04927","1586","CYP17A1"
"hsa04927","1589","CYP21A2"
"hsa04927","183","AGT"
"hsa04927","185","AGTR1"
"hsa04927","190","NR0B1"
"hsa04927","196883","ADCY4"
"hsa04927","23236","PLCB1"
"hsa04927","2516","NR5A1"
"hsa04927","2767","GNA11"
"hsa04927","2776","GNAQ"
"hsa04927","2778","GNAS"
"hsa04927","3164","NR4A1"
"hsa04927","3283","HSD3B1"
"hsa04927","3284","HSD3B2"
"hsa04927","3708","ITPR1"
"hsa04927","3709","ITPR2"
"hsa04927","3710","ITPR3"
"hsa04927","3739","KCNA4"
"hsa04927","3776","KCNK2"
"hsa04927","3777","KCNK3"
"hsa04927","3949","LDLR"
"hsa04927","4158","MC2R"
"hsa04927","468","ATF4"
"hsa04927","5087","PBX1"
"hsa04927","5151","PDE8A"
"hsa04927","5330","PLCB2"
"hsa04927","5331","PLCB3"
"hsa04927","5332","PLCB4"
"hsa04927","5443","POMC"
"hsa04927","5566","PRKACA"
"hsa04927","5567","PRKACB"
"hsa04927","5568","PRKACG"
"hsa04927","56246","MRAP"
"hsa04927","57552","NCEH1"
"hsa04927","64764","CREB3L2"
"hsa04927","6667","SP1"
"hsa04927","6770","STAR"
"hsa04927","775","CACNA1C"
"hsa04927","776","CACNA1D"
"hsa04927","778","CACNA1F"
"hsa04927","779","CACNA1S"
"hsa04927","84699","CREB3L3"
"hsa04927","84876","ORAI1"
"hsa04927","8622","PDE8B"
"hsa04927","8911","CACNA1I"
"hsa04927","8912","CACNA1H"
"hsa04927","8913","CACNA1G"
"hsa04927","90993","CREB3L1"
"hsa04927","949","SCARB1"
"hsa04927","9586","CREB5"
"hsa04928","1026","CDKN1A"
"hsa04928","10488","CREB3"
"hsa04928","10568","SLC34A2"
"hsa04928","10672","GNA13"
"hsa04928","107","ADCY1"
"hsa04928","108","ADCY2"
"hsa04928","10893","MMP24"
"hsa04928","109","ADCY3"
"hsa04928","111","ADCY5"
"hsa04928","112","ADCY6"
"hsa04928","11214","AKAP13"
"hsa04928","113","ADCY7"
"hsa04928","114","ADCY8"
"hsa04928","115","ADCY9"
"hsa04928","1385","CREB1"
"hsa04928","1386","ATF2"
"hsa04928","1388","ATF6B"
"hsa04928","142680","SLC34A3"
"hsa04928","148327","CREB3L4"
"hsa04928","1591","CYP24A1"
"hsa04928","1594","CYP27B1"
"hsa04928","1839","HBEGF"
"hsa04928","1956","EGFR"
"hsa04928","1958","EGR1"
"hsa04928","196883","ADCY4"
"hsa04928","2260","FGFR1"
"hsa04928","23236","PLCB1"
"hsa04928","2353","FOS"
"hsa04928","2625","GATA3"
"hsa04928","2767","GNA11"
"hsa04928","2768","GNA12"
"hsa04928","2770","GNAI1"
"hsa04928","2771","GNAI2"
"hsa04928","2773","GNAI3"
"hsa04928","2776","GNAQ"
"hsa04928","2778","GNAS"
"hsa04928","369","ARAF"
"hsa04928","3708","ITPR1"
"hsa04928","3709","ITPR2"
"hsa04928","3710","ITPR3"
"hsa04928","3727","JUND"
"hsa04928","387","RHOA"
"hsa04928","4040","LRP6"
"hsa04928","4041","LRP5"
"hsa04928","408","ARRB1"
"hsa04928","409","ARRB2"
"hsa04928","4205","MEF2A"
"hsa04928","4208","MEF2C"
"hsa04928","4209","MEF2D"
"hsa04928","4322","MMP13"
"hsa04928","4323","MMP14"
"hsa04928","4324","MMP15"
"hsa04928","4325","MMP16"
"hsa04928","4326","MMP17"
"hsa04928","4666","NACA"
"hsa04928","468","ATF4"
"hsa04928","4929","NR4A2"
"hsa04928","50964","SOST"
"hsa04928","5141","PDE4A"
"hsa04928","5142","PDE4B"
"hsa04928","5143","PDE4C"
"hsa04928","5144","PDE4D"
"hsa04928","5330","PLCB2"
"hsa04928","5331","PLCB3"
"hsa04928","5332","PLCB4"
"hsa04928","5337","PLD1"
"hsa04928","5338","PLD2"
"hsa04928","5566","PRKACA"
"hsa04928","5567","PRKACB"
"hsa04928","5568","PRKACG"
"hsa04928","5578","PRKCA"
"hsa04928","5579","PRKCB"
"hsa04928","5582","PRKCG"
"hsa04928","5594","MAPK1"
"hsa04928","5595","MAPK3"
"hsa04928","5604","MAP2K1"
"hsa04928","56302","TRPV5"
"hsa04928","5741","PTH"
"hsa04928","5744","PTHLH"
"hsa04928","5745","PTH1R"
"hsa04928","5894","RAF1"
"hsa04928","596","BCL2"
"hsa04928","6256","RXRA"
"hsa04928","6257","RXRB"
"hsa04928","6258","RXRG"
"hsa04928","632","BGLAP"
"hsa04928","64386","MMP25"
"hsa04928","64764","CREB3L2"
"hsa04928","6569","SLC34A1"
"hsa04928","6667","SP1"
"hsa04928","673","BRAF"
"hsa04928","7421","VDR"
"hsa04928","8074","FGF23"
"hsa04928","846","CASR"
"hsa04928","84699","CREB3L3"
"hsa04928","8521","GCM1"
"hsa04928","860","RUNX2"
"hsa04928","8600","TNFSF11"
"hsa04928","90993","CREB3L1"
"hsa04928","9138","ARHGEF1"
"hsa04928","9247","GCM2"
"hsa04928","9365","KL"
"hsa04928","9368","SLC9A3R1"
"hsa04928","9586","CREB5"
"hsa04928","9826","ARHGEF11"
"hsa04928","9935","MAFB"
"hsa04929","10000","AKT3"
"hsa04929","1081","CGA"
"hsa04929","207","AKT1"
"hsa04929","208","AKT2"
"hsa04929","2100","ESR2"
"hsa04929","23236","PLCB1"
"hsa04929","2550","GABBR1"
"hsa04929","2767","GNA11"
"hsa04929","2776","GNAQ"
"hsa04929","2796","GNRH1"
"hsa04929","2797","GNRH2"
"hsa04929","2852","GPER1"
"hsa04929","3265","HRAS"
"hsa04929","348980","HCN1"
"hsa04929","3708","ITPR1"
"hsa04929","3709","ITPR2"
"hsa04929","3710","ITPR3"
"hsa04929","3760","KCNJ3"
"hsa04929","3762","KCNJ5"
"hsa04929","3763","KCNJ6"
"hsa04929","3765","KCNJ9"
"hsa04929","3767","KCNJ11"
"hsa04929","3780","KCNN1"
"hsa04929","3781","KCNN2"
"hsa04929","3782","KCNN3"
"hsa04929","3783","KCNN4"
"hsa04929","3814","KISS1"
"hsa04929","3845","KRAS"
"hsa04929","3972","LHB"
"hsa04929","408","ARRB1"
"hsa04929","409","ARRB2"
"hsa04929","4893","NRAS"
"hsa04929","5290","PIK3CA"
"hsa04929","5291","PIK3CB"
"hsa04929","5293","PIK3CD"
"hsa04929","5295","PIK3R1"
"hsa04929","5296","PIK3R2"
"hsa04929","5330","PLCB2"
"hsa04929","5331","PLCB3"
"hsa04929","5332","PLCB4"
"hsa04929","5578","PRKCA"
"hsa04929","5579","PRKCB"
"hsa04929","5582","PRKCG"
"hsa04929","5594","MAPK1"
"hsa04929","5595","MAPK3"
"hsa04929","5604","MAP2K1"
"hsa04929","5605","MAP2K2"
"hsa04929","57657","HCN3"
"hsa04929","5894","RAF1"
"hsa04929","610","HCN2"
"hsa04929","6696","SPP1"
"hsa04929","7220","TRPC1"
"hsa04929","7223","TRPC4"
"hsa04929","7224","TRPC5"
"hsa04929","775","CACNA1C"
"hsa04929","776","CACNA1D"
"hsa04929","778","CACNA1F"
"hsa04929","779","CACNA1S"
"hsa04929","84634","KISS1R"
"hsa04929","8503","PIK3R3"
"hsa04929","8911","CACNA1I"
"hsa04929","8912","CACNA1H"
"hsa04929","8913","CACNA1G"
"hsa04929","9568","GABBR2"
"hsa04930","122809","SOCS4"
"hsa04930","2475","MTOR"
"hsa04930","2645","GCK"
"hsa04930","3098","HK1"
"hsa04930","3099","HK2"
"hsa04930","3101","HK3"
"hsa04930","3551","IKBKB"
"hsa04930","3630","INS"
"hsa04930","3643","INSR"
"hsa04930","3651","PDX1"
"hsa04930","3667","IRS1"
"hsa04930","3767","KCNJ11"
"hsa04930","389692","MAFA"
"hsa04930","5290","PIK3CA"
"hsa04930","5291","PIK3CB"
"hsa04930","5293","PIK3CD"
"hsa04930","5295","PIK3R1"
"hsa04930","5296","PIK3R2"
"hsa04930","5313","PKLR"
"hsa04930","5315","PKM"
"hsa04930","5580","PRKCD"
"hsa04930","5581","PRKCE"
"hsa04930","5590","PRKCZ"
"hsa04930","5594","MAPK1"
"hsa04930","5595","MAPK3"
"hsa04930","5599","MAPK8"
"hsa04930","5601","MAPK9"
"hsa04930","5602","MAPK10"
"hsa04930","6514","SLC2A2"
"hsa04930","6517","SLC2A4"
"hsa04930","6833","ABCC8"
"hsa04930","7124","TNF"
"hsa04930","773","CACNA1A"
"hsa04930","774","CACNA1B"
"hsa04930","775","CACNA1C"
"hsa04930","776","CACNA1D"
"hsa04930","777","CACNA1E"
"hsa04930","80201","HKDC1"
"hsa04930","8471","IRS4"
"hsa04930","8503","PIK3R3"
"hsa04930","8651","SOCS1"
"hsa04930","8660","IRS2"
"hsa04930","8835","SOCS2"
"hsa04930","8913","CACNA1G"
"hsa04930","9021","SOCS3"
"hsa04930","9370","ADIPOQ"
"hsa04931","10000","AKT3"
"hsa04931","10062","NR1H3"
"hsa04931","10488","CREB3"
"hsa04931","10724","OGA"
"hsa04931","10891","PPARGC1A"
"hsa04931","10998","SLC27A5"
"hsa04931","10999","SLC27A4"
"hsa04931","11000","SLC27A3"
"hsa04931","11001","SLC27A2"
"hsa04931","133522","PPARGC1B"
"hsa04931","1374","CPT1A"
"hsa04931","1375","CPT1B"
"hsa04931","1385","CREB1"
"hsa04931","148327","CREB3L4"
"hsa04931","183","AGT"
"hsa04931","200186","CRTC2"
"hsa04931","207","AKT1"
"hsa04931","208","AKT2"
"hsa04931","22877","MLXIP"
"hsa04931","2308","FOXO1"
"hsa04931","2475","MTOR"
"hsa04931","2538","G6PC"
"hsa04931","2673","GFPT1"
"hsa04931","27330","RPS6KA6"
"hsa04931","28965","SLC27A6"
"hsa04931","2932","GSK3B"
"hsa04931","2997","GYS1"
"hsa04931","2998","GYS2"
"hsa04931","32","ACACB"
"hsa04931","3551","IKBKB"
"hsa04931","3569","IL6"
"hsa04931","3630","INS"
"hsa04931","3643","INSR"
"hsa04931","3667","IRS1"
"hsa04931","376497","SLC27A1"
"hsa04931","4790","NFKB1"
"hsa04931","4792","NFKBIA"
"hsa04931","4846","NOS3"
"hsa04931","5105","PCK1"
"hsa04931","5106","PCK2"
"hsa04931","51085","MLXIPL"
"hsa04931","51422","PRKAG2"
"hsa04931","5170","PDPK1"
"hsa04931","5290","PIK3CA"
"hsa04931","5291","PIK3CB"
"hsa04931","5293","PIK3CD"
"hsa04931","5295","PIK3R1"
"hsa04931","5296","PIK3R2"
"hsa04931","53632","PRKAG3"
"hsa04931","5465","PPARA"
"hsa04931","5499","PPP1CA"
"hsa04931","5500","PPP1CB"
"hsa04931","5501","PPP1CC"
"hsa04931","5506","PPP1R3A"
"hsa04931","5507","PPP1R3C"
"hsa04931","5509","PPP1R3D"
"hsa04931","5524","PTPA"
"hsa04931","5562","PRKAA1"
"hsa04931","5563","PRKAA2"
"hsa04931","5564","PRKAB1"
"hsa04931","5565","PRKAB2"
"hsa04931","5571","PRKAG1"
"hsa04931","5579","PRKCB"
"hsa04931","5580","PRKCD"
"hsa04931","5581","PRKCE"
"hsa04931","5588","PRKCQ"
"hsa04931","5590","PRKCZ"
"hsa04931","5599","MAPK8"
"hsa04931","5601","MAPK9"
"hsa04931","5602","MAPK10"
"hsa04931","5728","PTEN"
"hsa04931","5770","PTPN1"
"hsa04931","57761","TRIB3"
"hsa04931","5781","PTPN11"
"hsa04931","57818","G6PC2"
"hsa04931","5792","PTPRF"
"hsa04931","5834","PYGB"
"hsa04931","5836","PYGL"
"hsa04931","5837","PYGM"
"hsa04931","5970","RELA"
"hsa04931","6195","RPS6KA1"
"hsa04931","6196","RPS6KA2"
